id,premium,deductible,income,insurance,choice
11,2.255963433929459,2.515261883964865,4.509733728143174,MoonHealth,0
12,3.614387503723102,.6079373815593203,3.179259702993937,Health,0
12,2.882838280532075,1.670304770716181,3.179259702993937,HCorp,1
12,2.76439463145128,1.85749884328592,3.179259702993937,SickInc,0
12,2.050691353478463,2.574043682372697,3.179259702993937,MGroup,0
12,1.655689731970868,3.367789542652841,3.179259702993937,MoonHealth,0
13,3.631814738875096,1.178265752688247,4.98676889663521,Health,0
13,3.046518030609974,1.642417341204976,4.98676889663521,HCorp,1
13,3.258272144629364,2.325507888538812,4.98676889663521,SickInc,0
13,2.21480823376511,2.25133222501918,4.98676889663521,MGroup,0
13,1.594460288080326,3.584334891153467,4.98676889663521,MoonHealth,0
14,2.951227312533798,.8289698202952294,7.44000081156104,Health,1
14,3.581582627891826,1.694345166555068,7.44000081156104,HCorp,0
14,1.710955024449681,2.038699752283998,7.44000081156104,SickInc,0
14,2.480002702220983,2.526182546713813,7.44000081156104,MGroup,0
14,1.228533288084278,2.858142082251074,7.44000081156104,MoonHealth,0
15,4.079661202041872,1.499129739074962,3.055372836607128,Health,0
15,2.399239532219105,1.749248790519235,3.055372836607128,HCorp,0
15,1.319000479431904,2.003048227517599,3.055372836607128,SickInc,1
15,2.157029568594742,2.588457079334018,3.055372836607128,MGroup,0
15,1.624226552071785,3.746290881447439,3.055372836607128,MoonHealth,0
16,3.891305981554963,1.093720772615483,6.578081215523994,Health,0
16,3.165359291999803,1.310415167283457,6.578081215523994,HCorp,0
16,1.93590229716718,2.198070591463,6.578081215523994,SickInc,1
16,2.143998229500723,2.691557590275458,6.578081215523994,MGroup,0
16,1.187826489878228,3.295975529024949,6.578081215523994,MoonHealth,0
17,3.481553876563718,1.015800934475717,6.487834570869254,Health,0
17,2.729848533991181,1.83799093280892,6.487834570869254,HCorp,0
17,2.06726871659618,1.832827835975038,6.487834570869254,SickInc,1
17,1.944763004109286,2.85269406300963,6.487834570869254,MGroup,0
17,2.108593914073714,3.172887530904936,6.487834570869254,MoonHealth,0
18,3.923108864898426,1.614972388778018,5.289710871708366,Health,0
18,2.688521008680059,2.035577639049357,5.289710871708366,HCorp,0
18,1.940185672107776,1.697713822728674,5.289710871708366,SickInc,1
18,1.674970642869475,2.552634234814753,5.289710871708366,MGroup,0
18,1.074527171103817,3.699995645856347,5.289710871708366,MoonHealth,0
19,2.857227588484797,.9697742247015488,4.953229254129444,Health,1
19,3.367122506518823,1.722922477507868,4.953229254129444,HCorp,0
19,2.061650171369418,2.337462047603033,4.953229254129444,SickInc,0
19,1.188856868356228,2.958637938964499,4.953229254129444,MGroup,0
19,1.360391128285556,2.735769270743669,4.953229254129444,MoonHealth,0
20,2.936879999073151,1.649928655601498,4.657453511484282,Health,0
20,2.577086259153462,1.663401463881157,4.657453511484282,HCorp,1
20,2.890142394120418,2.465834745985073,4.657453511484282,SickInc,0
20,2.103802765208617,3.005267102451988,4.657453511484282,MGroup,0
20,2.193127510264755,3.31823744831827,4.657453511484282,MoonHealth,0
21,3.377404682518668,1.500511280150953,3.787408212438185,Health,0
21,2.708711841032725,1.739558158849622,3.787408212438185,HCorp,1
21,2.616549400104628,2.111209671608902,3.787408212438185,SickInc,0
21,1.981190477830064,2.463274653241627,3.787408212438185,MGroup,0
21,1.824493454673452,3.817985192272907,3.787408212438185,MoonHealth,0
22,2.971030044668832,1.073891959816642,6.631475601445956,Health,0
22,3.328375197747527,1.568255442572076,6.631475601445956,HCorp,0
22,1.965142988530803,2.406988189273862,6.631475601445956,SickInc,1
22,1.094621079886171,2.416546964429633,6.631475601445956,MGroup,0
22,1.330695136128179,3.160348310696449,6.631475601445956,MoonHealth,0
23,2.677356891946801,1.257232206782277,5.451506271133865,Health,0
23,2.527136779397454,1.516909641246918,5.451506271133865,HCorp,0
23,1.364983804516814,2.323824911931898,5.451506271133865,SickInc,1
23,.860553135052198,2.361131750087075,5.451506271133865,MGroup,0
23,1.29771546679613,2.424351194022388,5.451506271133865,MoonHealth,0
24,3.452917791068552,1.315609258575649,2.350319821353875,Health,0
24,2.102505201729124,1.916525037066804,2.350319821353875,HCorp,1
24,2.43013035600823,2.126711912884773,2.350319821353875,SickInc,0
24,1.540417503603519,2.41953948846826,2.350319821353875,MGroup,0
24,1.417800201648077,3.477313855030361,2.350319821353875,MoonHealth,0
25,3.139415974716542,.8813469374604936,4.008076438363398,Health,0
25,3.253881902162207,1.731083486774793,4.008076438363398,HCorp,0
25,1.984093267246247,2.015200433067878,4.008076438363398,SickInc,0
25,2.022223682249028,3.04618209297915,4.008076438363398,MGroup,0
25,.9157895280379291,3.209879663984287,4.008076438363398,MoonHealth,1
26,3.383104328400103,1.389714702043292,5.37800039551283,Health,0
26,2.083442462959513,1.743623999606989,5.37800039551283,HCorp,1
26,2.725977768878532,2.242552718429363,5.37800039551283,SickInc,0
26,1.747797084595788,2.457628610029636,5.37800039551283,MGroup,0
26,1.190566085200845,2.949553762703279,5.37800039551283,MoonHealth,0
27,3.033756406500046,.7838814938928798,6.07485486688188,Health,0
27,3.128378887271134,1.535916303051213,6.07485486688188,HCorp,0
27,.8392596358442446,1.132584562406866,6.07485486688188,SickInc,1
27,1.630127711297603,2.653183719976881,6.07485486688188,MGroup,0
27,1.698687767680743,3.195430733954775,6.07485486688188,MoonHealth,0
28,3.05698680249195,.8837112193378074,4.299612463186186,Health,0
28,1.575254043753925,.9843436360614679,4.299612463186186,HCorp,1
28,2.745443888917412,2.216124981941484,4.299612463186186,SickInc,0
28,1.278647690106036,2.437037526795261,4.299612463186186,MGroup,0
28,.9500690004550003,3.694481685795085,4.299612463186186,MoonHealth,0
29,3.320326794008505,.6013252663071353,5.654383240592143,Health,0
29,2.667361758920509,1.104964510224783,5.654383240592143,HCorp,0
29,2.215203698010944,2.184535233728323,5.654383240592143,SickInc,0
29,1.43741573774223,2.649012976482013,5.654383240592143,MGroup,1
29,1.531281969161688,2.942882961362781,5.654383240592143,MoonHealth,0
30,3.094468294458825,1.313808592645115,6.555976429268994,Health,0
30,2.579468101212633,1.311190163323078,6.555976429268994,HCorp,1
30,2.287134790780548,2.529575277599883,6.555976429268994,SickInc,0
30,1.667693871717149,1.934737012141665,6.555976429268994,MGroup,0
30,1.990909572967338,3.614461984778061,6.555976429268994,MoonHealth,0
31,3.280715466843949,.9269340498964187,3.539279636350607,Health,0
31,2.60737463580531,2.082522906044167,3.539279636350607,HCorp,0
31,2.066148675041269,2.061978705397801,3.539279636350607,SickInc,0
31,1.690287658427638,2.298469825045875,3.539279636350607,MGroup,1
31,1.053452799867532,2.886502896210362,3.539279636350607,MoonHealth,0
32,3.424034578057043,1.950973225928809,5.875582271201341,Health,0
32,3.076108831411508,1.45535837439246,5.875582271201341,HCorp,0
32,1.52665804052963,2.385010937112488,5.875582271201341,SickInc,1
32,1.83450403822511,2.330287246220111,5.875582271201341,MGroup,0
32,1.138223338724754,3.25614738375786,5.875582271201341,MoonHealth,0
33,4.123629757498922,1.142398716960619,3.729304645119751,Health,0
33,2.884811029304497,1.992029688796092,3.729304645119751,HCorp,0
33,2.631834048990703,2.357210561390355,3.729304645119751,SickInc,1
33,1.185550350853096,3.206167230855963,3.729304645119751,MGroup,0
33,1.476420708422596,3.228323335149865,3.729304645119751,MoonHealth,0
34,3.010875058159855,1.561940286993155,4.252008273111321,Health,0
34,2.502315617160556,1.391894817098921,4.252008273111321,HCorp,0
34,.9129239803604343,1.955217981296178,4.252008273111321,SickInc,1
34,2.208701477308259,2.835721168857796,4.252008273111321,MGroup,0
34,1.88794709624887,2.823598770290196,4.252008273111321,MoonHealth,0
35,3.215226563005349,.961123294941441,8.001689283000562,Health,0
35,2.521870390708575,2.416242554264984,8.001689283000562,HCorp,0
35,1.984467192069719,2.247427527821516,8.001689283000562,SickInc,0
35,.9300486637182126,2.947087248774952,8.001689283000562,MGroup,1
35,1.089416820935552,2.954526512791448,8.001689283000562,MoonHealth,0
36,3.232858612494349,.9522971566471272,4.266278390435335,Health,0
36,2.923212640100855,1.793862249051135,4.266278390435335,HCorp,0
36,1.886813600829323,1.849660557230919,4.266278390435335,SickInc,0
36,1.479615305353183,2.777661997077956,4.266278390435335,MGroup,1
36,1.424068099669762,3.118090327877627,4.266278390435335,MoonHealth,0
37,3.261731071328986,1.217006554717748,2.176838402898256,Health,0
37,3.421891179946275,1.740055618032071,2.176838402898256,HCorp,0
37,3.119696578602587,2.547162155907475,2.176838402898256,SickInc,0
37,1.198479835368734,2.930101519531633,2.176838402898256,MGroup,0
37,.2013867279038437,3.236983399562048,2.176838402898256,MoonHealth,1
38,4.149895081321613,1.006381208355637,4.500807726492186,Health,0
38,3.459930073566307,.9295704537167109,4.500807726492186,HCorp,0
38,2.056641454014525,2.59922297650417,4.500807726492186,SickInc,0
38,1.866735143464688,2.072262969656858,4.500807726492186,MGroup,1
38,1.156630992274395,3.337349689187082,4.500807726492186,MoonHealth,0
39,2.432113512473472,1.577194838296467,3.082093200544634,Health,1
39,2.455560800016247,1.557357051194422,3.082093200544634,HCorp,0
39,3.132727735951922,2.2175650268012,3.082093200544634,SickInc,0
39,1.498326973995963,2.990125035140966,3.082093200544634,MGroup,0
39,1.486171946746943,3.606239902841275,3.082093200544634,MoonHealth,0
40,3.645979797076913,1.165233180173736,7.089109156734654,Health,0
40,2.459917017226828,1.587565044853031,7.089109156734654,HCorp,1
40,2.394640951958404,1.874108554928566,7.089109156734654,SickInc,0
40,2.219457123128425,2.580522907493803,7.089109156734654,MGroup,0
40,1.733297364364531,3.478855779898629,7.089109156734654,MoonHealth,0
41,2.474894696597482,1.331260339559585,3.154668505987694,Health,1
41,2.379103411858683,1.504674198308012,3.154668505987694,HCorp,0
41,2.730946971841342,2.215811606440474,3.154668505987694,SickInc,0
41,2.707685326693029,2.866914071943199,3.154668505987694,MGroup,0
41,1.341516506559746,3.215692372933249,3.154668505987694,MoonHealth,0
42,4.045209962244284,1.325714832277366,4.979170670372409,Health,0
42,2.391137098690377,1.610447374265971,4.979170670372409,HCorp,1
42,2.409829339884382,2.126691351638502,4.979170670372409,SickInc,0
42,1.97647348241568,2.718071945602331,4.979170670372409,MGroup,0
42,1.042610037072759,3.155943244117966,4.979170670372409,MoonHealth,0
43,2.950317499390079,1.077614344295536,6.299551782845823,Health,0
43,2.642851942424389,2.080989738387694,6.299551782845823,HCorp,0
43,2.581034136149435,2.641320403494399,6.299551782845823,SickInc,0
43,1.526969065240855,2.255976730957014,6.299551782845823,MGroup,1
43,.3892698086024726,3.49956040173727,6.299551782845823,MoonHealth,0
44,2.690766268999795,1.047671802747733,6.426831365412202,Health,1
44,2.678893671281304,1.528135091045753,6.426831365412202,HCorp,0
44,2.367212538906276,1.741825334572865,6.426831365412202,SickInc,0
44,1.295918729538518,2.413612416329825,6.426831365412202,MGroup,0
44,1.552132034055067,2.968157613955308,6.426831365412202,MoonHealth,0
45,3.258790121094407,.7469026735168056,3.740457719203409,Health,0
45,2.403860392227789,1.604556205780431,3.740457719203409,HCorp,1
45,3.014468084053477,2.642418338790364,3.740457719203409,SickInc,0
45,2.914371575458616,2.68604172377695,3.740457719203409,MGroup,0
45,1.36430670276705,3.475523647053816,3.740457719203409,MoonHealth,0
46,2.833488479033885,1.25766123178056,4.567735454067113,Health,0
46,1.687760606715301,1.963825261175226,4.567735454067113,HCorp,0
46,1.701822491604931,2.282594853882644,4.567735454067113,SickInc,0
46,.7593435302149687,2.670799760596752,4.567735454067113,MGroup,1
46,1.637723478915626,3.374890188616439,4.567735454067113,MoonHealth,0
47,3.352212124980655,1.2159454802434,5.303828393158647,Health,0
47,2.804047241665623,1.855778909075029,5.303828393158647,HCorp,0
47,1.949201351006221,2.079035204622083,5.303828393158647,SickInc,1
47,2.301655621843229,2.959419907286964,5.303828393158647,MGroup,0
47,.6450479218057144,3.884925132275338,5.303828393158647,MoonHealth,0
48,3.869451112515451,1.345805143244129,6.773647629007241,Health,0
48,2.446583797877268,1.600839630849516,6.773647629007241,HCorp,1
48,2.719084729607058,2.340499483556745,6.773647629007241,SickInc,0
48,1.510975050957988,2.518244779814016,6.773647629007241,MGroup,0
48,1.566629201249229,2.647876102602764,6.773647629007241,MoonHealth,0
49,3.069970154311284,.9522208580833218,4.845773694168996,Health,0
49,2.209015657094636,1.364253356806491,4.845773694168996,HCorp,0
49,.9919299210382175,2.515685721397538,4.845773694168996,SickInc,1
49,1.50991768819705,2.792788241760651,4.845773694168996,MGroup,0
49,1.438508089561519,3.056489915353296,4.845773694168996,MoonHealth,0
50,3.518261269687275,1.249354749898414,5.120551153923321,Health,0
50,2.388311756557511,1.782647031354343,5.120551153923321,HCorp,0
50,2.223821168425718,2.350746284980993,5.120551153923321,SickInc,0
50,1.995067652548817,2.819809526892855,5.120551153923321,MGroup,0
50,.4519262435344729,2.919079350792487,5.120551153923321,MoonHealth,1
51,4.189332430083024,1.087223129262674,4.869308940324215,Health,0
51,2.89371755604266,1.581956217490861,4.869308940324215,HCorp,0
51,3.258700357429355,2.067513083790393,4.869308940324215,SickInc,0
51,1.688948181443697,3.064112114193738,4.869308940324215,MGroup,1
51,1.725054416428496,3.237466322369959,4.869308940324215,MoonHealth,0
52,3.685170055831972,1.622373686787434,0,Health,0
52,3.088416339741283,1.593425805514649,0,HCorp,0
52,3.04269787608828,1.972028704455726,0,SickInc,1
52,1.669832300775409,2.880243397644223,0,MGroup,0
52,1.69635273753329,3.434412408008744,0,MoonHealth,0
53,3.050808593110832,.7055050968164358,3.152782074199262,Health,0
53,1.862530237295011,1.623739954635201,3.152782074199262,HCorp,1
53,1.999704963702203,2.027817783782778,3.152782074199262,SickInc,0
53,2.600272587068769,3.171968937770398,3.152782074199262,MGroup,0
53,1.37069434509088,3.295729114591385,3.152782074199262,MoonHealth,0
54,2.884748203084073,1.895772599211025,3.99309178281222,Health,1
54,1.726938801238229,1.830397034366035,3.99309178281222,HCorp,0
54,1.605051324939426,2.505606430670532,3.99309178281222,SickInc,0
54,1.292861380561028,2.969588805802157,3.99309178281222,MGroup,0
54,.8852554539098723,2.76657936250422,3.99309178281222,MoonHealth,0
55,3.58411775940056,1.022211708034936,4.573666127490775,Health,0
55,2.67492884098932,1.675849723234567,4.573666127490775,HCorp,0
55,2.520153512634242,2.026421764765159,4.573666127490775,SickInc,0
55,2.143627401209296,2.255652476133455,4.573666127490775,MGroup,0
55,.6905825924553337,3.120350341842626,4.573666127490775,MoonHealth,1
56,3.329364175404478,1.377880382746267,6.476623094313137,Health,0
56,2.376387143569287,1.760884116144571,6.476623094313137,HCorp,1
56,2.820800374707555,2.064592950052188,6.476623094313137,SickInc,0
56,1.817708613537009,2.479170978754239,6.476623094313137,MGroup,0
56,1.891225148446902,3.118202175583392,6.476623094313137,MoonHealth,0
57,3.500775505061487,.8234611297850125,7.97227964191597,Health,1
57,2.716892059006616,1.962853537807767,7.97227964191597,HCorp,0
57,1.528307345656138,2.21059278369891,7.97227964191597,SickInc,0
57,1.191827848042343,2.966713986704481,7.97227964191597,MGroup,0
57,1.096064952064503,3.404496855541633,7.97227964191597,MoonHealth,0
58,3.615274622201571,1.645614115008157,7.624120496391344,Health,0
58,2.933785290115135,1.430080988827015,7.624120496391344,HCorp,0
58,1.947312283290831,3.215415937991441,7.624120496391344,SickInc,0
58,1.286790901051499,2.904425617675317,7.624120496391344,MGroup,1
58,1.276661781710867,3.18118245497145,7.624120496391344,MoonHealth,0
59,3.51677927214915,1.353825980577063,4.047611345359551,Health,0
59,2.105866054679674,1.496907291261093,4.047611345359551,HCorp,1
59,2.495997291224342,2.214196280611358,4.047611345359551,SickInc,0
59,1.653356138869108,2.186672185647434,4.047611345359551,MGroup,0
59,1.638500352683844,3.35565465822883,4.047611345359551,MoonHealth,0
60,4.065596396174383,1.441211227472571,5.708407454444817,Health,0
60,2.517608766931571,1.699692732879182,5.708407454444817,HCorp,0
60,3.012557185992553,2.33962670055448,5.708407454444817,SickInc,0
60,1.322586308916282,2.580333362850214,5.708407454444817,MGroup,1
60,1.356573407766445,3.966623476962457,5.708407454444817,MoonHealth,0
61,3.226351978025924,1.1106262069804,5.355171183804439,Health,1
61,3.349056370000756,2.017026728993359,5.355171183804439,HCorp,0
61,3.082525460733839,2.173269919275676,5.355171183804439,SickInc,0
61,1.886522901648495,3.165581913285086,5.355171183804439,MGroup,0
61,1.230999977009202,3.311813161926751,5.355171183804439,MoonHealth,0
62,3.274194446493869,1.186777817325899,4.123460664412925,Health,1
62,2.617169196086035,1.734502252300721,4.123460664412925,HCorp,0
62,2.285078992987945,1.89492140400448,4.123460664412925,SickInc,0
62,2.046808386369053,2.604612768328873,4.123460664412925,MGroup,0
62,1.512662769474495,3.164761506665556,4.123460664412925,MoonHealth,0
63,3.636723738977365,1.252600867218746,4.638889057918394,Health,0
63,2.391542701427194,1.91586280222245,4.638889057918394,HCorp,1
63,2.728211737150186,2.028812688276258,4.638889057918394,SickInc,0
63,2.327627164856994,2.943391400908544,4.638889057918394,MGroup,0
63,2.349896926013273,3.62433229660006,4.638889057918394,MoonHealth,0
64,3.456248745559688,.7452887566977853,6.031182694043316,Health,0
64,2.709569193539307,1.552338454179468,6.031182694043316,HCorp,1
64,2.628660687911834,2.288143946715989,6.031182694043316,SickInc,0
64,1.212004230642492,3.02361009150254,6.031182694043316,MGroup,0
64,1.382378015671804,2.937566119589745,6.031182694043316,MoonHealth,0
65,3.727950359666598,1.39454016571006,4.363136457209544,Health,0
65,2.835978444496827,1.602892249962212,4.363136457209544,HCorp,0
65,3.197494466968935,2.360443783691185,4.363136457209544,SickInc,0
65,1.664871708745908,2.457476302007346,4.363136457209544,MGroup,0
65,.3279725857346472,3.417094255763151,4.363136457209544,MoonHealth,1
66,3.62646029455042,1.40838512728084,6.305865551079966,Health,0
66,1.717745808583649,2.018194525040014,6.305865551079966,HCorp,1
66,2.680413620837718,2.202412280018943,6.305865551079966,SickInc,0
66,1.751348928804558,2.809990742782778,6.305865551079966,MGroup,0
66,1.211319455645016,3.569795786000602,6.305865551079966,MoonHealth,0
67,3.2911070474202,1.348168936528808,6.075181665998887,Health,0
67,2.071043698070062,1.142993022377454,6.075181665998887,HCorp,1
67,2.40245722395309,2.180860356015206,6.075181665998887,SickInc,0
67,1.807293127506104,3.051932343992422,6.075181665998887,MGroup,0
67,.2167744054043317,3.391538756444037,6.075181665998887,MoonHealth,0
68,2.546196424443039,1.056158462493341,6.08701818360014,Health,0
68,2.141786149973831,1.970377332017447,6.08701818360014,HCorp,0
68,1.736648543408895,2.597555452461802,6.08701818360014,SickInc,0
68,.7945657175778653,2.187641953294033,6.08701818360014,MGroup,1
68,1.291253535782937,2.889847097493362,6.08701818360014,MoonHealth,0
69,3.079115074184054,1.47968202649597,6.412451459612244,Health,1
69,2.576430518701812,1.797199005396941,6.412451459612244,HCorp,0
69,2.489501929076855,2.570917308871975,6.412451459612244,SickInc,0
69,1.440067414437704,2.843544928979778,6.412451459612244,MGroup,0
69,.9897355214030934,3.408012275059782,6.412451459612244,MoonHealth,0
70,3.334606534782779,1.621516502554507,2.94828095943218,Health,0
70,2.302639281633667,1.9557795560001,2.94828095943218,HCorp,1
70,2.821653931477915,2.400396960130852,2.94828095943218,SickInc,0
70,2.846543211950617,2.421269204065877,2.94828095943218,MGroup,0
70,1.867927971839285,2.955550083817976,2.94828095943218,MoonHealth,0
71,2.840085792669308,.9649243920063133,6.027152121300775,Health,1
71,2.140893766259657,1.818005227293224,6.027152121300775,HCorp,0
71,2.293068142716682,2.406478650383257,6.027152121300775,SickInc,0
71,1.862721500657893,2.542258944442999,6.027152121300775,MGroup,0
71,1.099501687875292,3.354821940218834,6.027152121300775,MoonHealth,0
72,3.830597748560334,1.440744864255206,6.491076536472289,Health,0
72,3.203379013378789,1.856424940097569,6.491076536472289,HCorp,0
72,3.271644474573163,2.18862185357115,6.491076536472289,SickInc,0
72,1.33626262782399,2.941371814346447,6.491076536472289,MGroup,0
72,.1805158459951088,3.478662509663472,6.491076536472289,MoonHealth,1
73,2.052952362558901,1.139214919835231,4.12377543243503,Health,1
73,3.218413749839504,1.780026504780206,4.12377543243503,HCorp,0
73,1.982639847673125,2.217372921905627,4.12377543243503,SickInc,0
73,1.923534570837227,2.846620325563108,4.12377543243503,MGroup,0
73,1.130316768478191,2.963265640858576,4.12377543243503,MoonHealth,0
74,3.187222398773932,1.012018058145883,3.985246449790462,Health,0
74,2.805256401987594,1.633024812519205,3.985246449790462,HCorp,0
74,2.71135286419366,2.336432611102775,3.985246449790462,SickInc,0
74,.6899570086650395,2.584961854540995,3.985246449790462,MGroup,1
74,.5867144440847509,3.702020010782183,3.985246449790462,MoonHealth,0
75,3.978554629806737,.8744940862249,6.349124191532319,Health,0
75,2.674739476493141,1.083962723476496,6.349124191532319,HCorp,0
75,1.947916981290824,1.680412112879366,6.349124191532319,SickInc,1
75,1.817767032576323,2.36538062823804,6.349124191532319,MGroup,0
75,1.466318857265569,3.505111599566029,6.349124191532319,MoonHealth,0
76,3.919728438227212,1.256400055536669,3.747411219861362,Health,0
76,2.852009448458022,1.6016160095807,3.747411219861362,HCorp,0
76,1.794357937089142,2.048582660264013,3.747411219861362,SickInc,0
76,2.470296787624832,2.849332238289638,3.747411219861362,MGroup,0
76,.5893517472716683,3.120254137680515,3.747411219861362,MoonHealth,1
77,3.277737964817861,1.088718345993352,4.207689229083441,Health,1
77,2.685795148096971,1.561914117729552,4.207689229083441,HCorp,0
77,2.701275667157642,2.180911214795469,4.207689229083441,SickInc,0
77,1.453801961717928,2.2831874444341,4.207689229083441,MGroup,0
77,2.212975673298331,2.924653140712266,4.207689229083441,MoonHealth,0
78,3.036117617526203,1.57094927152718,6.302975245373816,Health,0
78,2.510792110337254,1.606453330943927,6.302975245373816,HCorp,0
78,2.506509315383453,2.322851141650308,6.302975245373816,SickInc,0
78,2.138030953223775,2.539542511691926,6.302975245373816,MGroup,0
78,.899639567403145,2.817683674954703,6.302975245373816,MoonHealth,1
79,3.237034723638069,1.330197613761151,4.437001511843246,Health,0
79,2.150406490549094,1.765070502090538,4.437001511843246,HCorp,0
79,1.567617214444424,2.394079138107968,4.437001511843246,SickInc,0
79,1.702729428518285,2.311204395091904,4.437001511843246,MGroup,0
79,.7367752517738766,3.117962912286016,4.437001511843246,MoonHealth,1
80,2.944719545332009,1.416244765129515,6.790022805551528,Health,0
80,1.345393732118092,1.812197588268901,6.790022805551528,HCorp,1
80,2.750201476988206,2.413055465552644,6.790022805551528,SickInc,0
80,1.606966320296752,2.625364941415144,6.790022805551528,MGroup,0
80,.7462423856004579,2.329122630557813,6.790022805551528,MoonHealth,0
81,3.302004173739486,1.098245482724155,4.339672448636266,Health,0
81,2.920157732747291,1.671449195878944,4.339672448636266,HCorp,0
81,2.416653069405565,1.84538857757604,4.339672448636266,SickInc,0
81,1.737472125275934,2.343591723519739,4.339672448636266,MGroup,1
81,2.236189680565777,3.124382736034502,4.339672448636266,MoonHealth,0
82,3.221582598249121,.8327659432099639,3.928222891972427,Health,0
82,3.054351736049905,1.836422346023025,3.928222891972427,HCorp,0
82,2.955140034621555,1.907680134722254,3.928222891972427,SickInc,0
82,1.087325195776385,2.387171310681251,3.928222891972427,MGroup,1
82,1.085628632523759,3.222300098059582,3.928222891972427,MoonHealth,0
83,2.539742138666989,1.269701648683737,5.325613870524707,Health,0
83,3.308321715605985,1.145460986361169,5.325613870524707,HCorp,0
83,2.444620093037735,2.044081827200072,5.325613870524707,SickInc,0
83,2.602594269884323,2.739577059635309,5.325613870524707,MGroup,0
83,.899049626216855,2.989618820988526,5.325613870524707,MoonHealth,1
84,2.33308419743299,.7706349662511203,4.989072863817889,Health,0
84,3.080077116030343,1.825409822939587,4.989072863817889,HCorp,0
84,2.585513003538954,2.500046302094149,4.989072863817889,SickInc,0
84,1.958066704187412,2.688742674703335,4.989072863817889,MGroup,1
84,1.146264726515058,3.108438444768652,4.989072863817889,MoonHealth,0
85,2.941809464852195,1.11189119199047,3.764627185847691,Health,0
85,2.797188690385894,1.513983796520157,3.764627185847691,HCorp,0
85,1.499494718363083,2.108827171353397,3.764627185847691,SickInc,0
85,1.476945627021244,2.500014251613613,3.764627185847691,MGroup,0
